Conversion_id,User_id,Revenue,Conversion_date,Revenue_Log,Revenue_Rank,High_Value_Conversion,Revenue_Category,Conversion_Year,Conversion_Month,Conversion_Weekday,Conversion_Quarter,Conversion_Day
CONV01924,U3831,47054.59,02-07-2025,10.75908495,111,1,Very High,2025,July,Wednesday,3,2
CONV01925,U9272,8316.48,15-07-2025,9.026114603,1692,0,Very High,2025,July,Tuesday,3,15
CONV01926,U5686,29615.93,16-12-2025,10.29610144,820,1,Very High,2025,December,Tuesday,4,16
CONV01927,U1637,42303.98,29-08-2025,10.65266009,278,1,Very High,2025,August,Friday,3,29
CONV01928,U6000,11914.68,20-12-2025,9.385610459,1541,0,Very High,2025,December,Saturday,4,20
CONV01929,U3543,10561.54,03-07-2025,9.265069059,1598,0,Very High,2025,July,Thursday,3,3
CONV01930,U3515,30772.95,01-09-2025,10.33442383,774,1,Very High,2025,September,Monday,3,1
CONV01931,U3628,30960.99,29-12-2025,10.3405156,767,1,Very High,2025,December,Monday,4,29
CONV01932,U6125,7752.14,29-12-2025,8.955853202,1712,0,Very High,2025,December,Monday,4,29
CONV01933,U9329,1451.47,10-11-2025,7.281020834,1966,0,Very High,2025,November,Monday,4,10
CONV01934,U7824,34924.87,22-05-2025,10.46098309,608,1,Very High,2025,May,Thursday,2,22
CONV01935,U3176,29262.13,18-11-2025,10.28408364,830,1,Very High,2025,November,Tuesday,4,18
CONV01936,U6177,898.47,27-03-2025,6.801805701,1984,0,High,2025,March,Thursday,1,27
CONV01937,U5130,19862.57,20-05-2025,9.89664268,1219,0,Very High,2025,May,Tuesday,2,20
CONV01938,U3061,39065.37,12-12-2025,10.57301727,417,1,Very High,2025,December,Friday,4,12
CONV01939,U9361,44671.18,16-02-2025,10.70710622,196,1,Very High,2025,February,Sunday,1,16
CONV01940,U9106,12527.3,04-08-2025,9.435745364,1514,0,Very High,2025,August,Monday,3,4
CONV01941,U0107,47905.54,23-06-2025,10.77700731,72,1,Very High,2025,June,Monday,2,23
CONV01942,U7392,9710.37,20-06-2025,9.181052643,1635,0,Very High,2025,June,Friday,2,20
CONV01943,U6476,12393.33,14-02-2025,9.424994389,1520,0,Very High,2025,February,Friday,1,14
CONV01944,U8531,23366.22,20-04-2025,10.05908946,1077,0,Very High,2025,April,Sunday,2,20
CONV01945,U1877,8524.08,10-03-2025,9.050767686,1680,0,Very High,2025,March,Monday,1,10
CONV01946,U1622,33182.54,30-11-2025,10.40980925,676,1,Very High,2025,November,Sunday,4,30
CONV01947,U0071,5175.94,21-12-2025,8.551969427,1811,0,Very High,2025,December,Sunday,4,21
CONV01948,U9016,29632.79,19-10-2025,10.29667054,819,1,Very High,2025,October,Sunday,4,19
CONV01949,U1544,2700.62,16-07-2025,7.901606872,1915,0,Very High,2025,July,Wednesday,3,16
CONV01950,U9894,48964.93,10-05-2025,10.79888003,36,1,Very High,2025,May,Saturday,2,10
CONV01951,U4524,3144.31,22-06-2025,8.053667733,1894,0,Very High,2025,June,Sunday,2,22
CONV01952,U2911,15080,14-10-2025,9.621190952,1395,0,Very High,2025,October,Tuesday,4,14
CONV01953,U4546,32914.27,15-06-2025,10.40169196,689,1,Very High,2025,June,Sunday,2,15
CONV01954,U5897,10216.01,23-10-2025,9.231809257,1610,0,Very High,2025,October,Thursday,4,23
CONV01955,U3406,35862.51,30-01-2025,10.48747562,569,1,Very High,2025,January,Thursday,1,30
CONV01956,U2084,18960.07,29-12-2025,9.850143209,1259,0,Very High,2025,December,Monday,4,29
CONV01957,U6671,642.85,05-06-2025,6.46746578,1994,0,High,2025,June,Thursday,2,5
CONV01958,U7487,45203.12,27-08-2025,10.71894351,177,1,Very High,2025,August,Wednesday,3,27
CONV01959,U2653,34290.49,29-11-2025,10.4426525,640,1,Very High,2025,November,Saturday,4,29
CONV01960,U2608,11299.4,25-11-2025,9.332593402,1569,0,Very High,2025,November,Tuesday,4,25
CONV01961,U1096,8529.02,02-12-2025,9.051346985,1679,0,Very High,2025,December,Tuesday,4,2
CONV01962,U0916,44297.51,02-08-2025,10.69870632,211,1,Very High,2025,August,Saturday,3,2
CONV01963,U6278,46528.15,02-05-2025,10.74783428,128,1,Very High,2025,May,Friday,2,2
CONV01964,U9523,32973.34,10-06-2025,10.40348496,686,1,Very High,2025,June,Tuesday,2,10
CONV01965,U3682,922.54,07-11-2025,6.828214112,1980,0,High,2025,November,Friday,4,7
CONV01966,U6314,41784.15,12-03-2025,10.64029629,306,1,Very High,2025,March,Wednesday,1,12
CONV01967,U2252,34923.6,03-07-2025,10.46094673,609,1,Very High,2025,July,Thursday,3,3
CONV01968,U0644,47482.61,20-10-2025,10.76813988,89,1,Very High,2025,October,Monday,4,20
CONV01969,U5098,30238.86,21-01-2026,10.3169162,800,1,Very High,2026,January,Wednesday,1,21
CONV01970,U2196,44503.69,15-06-2025,10.70334986,205,1,Very High,2025,June,Sunday,2,15
CONV01971,U3315,4338.64,09-02-2025,8.375546674,1846,0,Very High,2025,February,Sunday,1,9
CONV01972,U4376,36524.33,07-08-2025,10.50576127,543,1,Very High,2025,August,Thursday,3,7
CONV01973,U6577,36167.32,05-11-2025,10.49593888,558,1,Very High,2025,November,Wednesday,4,5
CONV01974,U7737,46594.07,07-06-2025,10.74925002,125,1,Very High,2025,June,Saturday,2,7
CONV01975,U2073,14634.76,10-02-2025,9.591223128,1418,0,Very High,2025,February,Monday,1,10
CONV01976,U5020,17413.68,12-10-2025,9.765068808,1314,0,Very High,2025,October,Sunday,4,12
CONV01977,U9433,42289.86,20-07-2025,10.65232627,279,1,Very High,2025,July,Sunday,3,20
CONV01978,U2240,36011.52,06-05-2025,10.49162193,561,1,Very High,2025,May,Tuesday,2,6
CONV01979,U0863,27450.86,14-12-2025,10.2201892,928,1,Very High,2025,December,Sunday,4,14
CONV01980,U5062,3263.91,08-05-2025,8.090987476,1890,0,Very High,2025,May,Thursday,2,8
CONV01981,U0297,34469.79,19-01-2025,10.44786758,628,1,Very High,2025,January,Sunday,1,19
CONV01982,U1301,22608.39,06-08-2025,10.02612059,1113,0,Very High,2025,August,Wednesday,3,6
CONV01983,U4578,45339.26,26-04-2025,10.72195066,171,1,Very High,2025,April,Saturday,2,26
CONV01984,U8161,10102.78,24-02-2025,9.22066489,1617,0,Very High,2025,February,Monday,1,24
CONV01985,U5595,22513.12,31-03-2025,10.02189795,1118,0,Very High,2025,March,Monday,1,31
CONV01986,U3086,6018.02,09-05-2025,8.702679734,1777,0,Very High,2025,May,Friday,2,9
CONV01987,U7198,46414.79,13-10-2025,10.74539498,133,1,Very High,2025,October,Monday,4,13
CONV01988,U0415,34279.71,11-04-2025,10.44233808,641,1,Very High,2025,April,Friday,2,11
CONV01989,U3193,30408.66,10-03-2025,10.3225156,793,1,Very High,2025,March,Monday,1,10
CONV01990,U8669,24971.67,23-11-2025,10.12553731,1025,0,Very High,2025,November,Sunday,4,23
CONV01991,U5752,38890.49,04-01-2026,10.56853074,429,1,Very High,2026,January,Sunday,1,4
CONV01992,U7941,36097.26,06-06-2025,10.49399994,559,1,Very High,2025,June,Friday,2,6
CONV01993,U2769,38657.46,02-04-2025,10.56252092,441,1,Very High,2025,April,Wednesday,2,2
CONV01994,U9961,18497.73,15-04-2025,9.82545736,1275,0,Very High,2025,April,Tuesday,2,15
CONV01995,U1428,23742.35,19-09-2025,10.07505777,1061,0,Very High,2025,September,Friday,3,19
CONV01996,U9948,25530.49,17-09-2025,10.14766787,1006,0,Very High,2025,September,Wednesday,3,17
CONV01997,U2556,32417.9,21-08-2025,10.38649687,717,1,Very High,2025,August,Thursday,3,21
CONV01998,U1469,42169.82,23-09-2025,10.64948379,283,1,Very High,2025,September,Tuesday,3,23
CONV01999,U5314,7684.86,14-09-2025,8.947137556,1714,0,Very High,2025,September,Sunday,3,14
CONV02000,U8329,37841.88,18-01-2025,10.54119813,476,1,Very High,2025,January,Saturday,1,18
